GCoM_ID,signatory name,country code,Covenant Region,Year of adhesion,population adhesion year, signatory adhesion type , latitude , longitude ,area, NUTS3 , LAU1 , LAU2 , FUA_ID , CITY_ID/GREATER_CITY_ID , CITY or Greater City ,population in 2018, degree of urbanisation ,Heating Degree-Days (HDD),reference year HDD,"GDP per capita at NUTS3 [Euro per inhabitant]"," GHG emissions per capita in GCoM sectors_EDGAR [tCO2-eq/year] ",reference years in EDGAR,  Mitigation reduction target 2020 [%] ,  Mitigation reduction target 2030 [%] , reduction_type_id 
IT4635,Salara,it,Europe EU27,2016,1219.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.99 , 11.42 ,14.16, ITH37 ,, IT029042 ,, NaN , Other ,1148.00, 3.00 ,1902.93,2006,24316.67, 4.17 ,2016, NaN , NaN , NaN 
IT4295,Salento,it,Europe EU27,2013,2046.00,As a group of signatories committing collectively (joint SEAP - option 2), 40.31 , 15.25 ,23.79, ITF35 ,, IT065115 ,, NaN , Other ,1957.00, 3.00 ,1213.72,2011,16644.44, 4.27 ,2013, NaN , NaN , NaN 
IT4735,SALICETO,it,Europe EU27,2017,1420.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.42 , 8.14 ,24.33, ITC16 ,, IT004201 ,, NaN , Other ,1269.00, 3.00 ,2436.29,2007,29100.00, 4.14 ,2017, NaN , NaN , NaN 
AT0027,Sallingberg,at,Europe EU27,2013,1385.00,As a group of signatories committing collectively (joint SEAP - option 2), 48.42 , 15.22 ,51.62, AT124 ,, AT32522 ,, NaN , Other ,1291.00, 3.00 ,3926.40,2010,23100.00, 4.54 ,2013, NaN , NaN , NaN 
IT4269,Salvitelle,it,Europe EU27,2012,613.00,As a group of signatories committing collectively (joint SEAP - option 2), 40.38 , 15.56 ,9.60, ITF35 ,, IT065117 ,, NaN , Other ,526.00, 3.00 ,1213.72,2011,16644.44, 4.53 ,2012, NaN , NaN , NaN 
IT4720,San Benedetto Belbo,it,Europe EU27,2016,196.00,As a group of signatories committing collectively (joint SEAP - option 2), 45.61 , 8.29 ,4.85, ITC16 ,, IT004206 ,, NaN , Other ,166.00, 3.00 ,2455.48,2008,29100.00, 4.17 ,2016, NaN , NaN , NaN 
IT4230,San Benigno Canavese,it,Europe EU27,2012,6044.00,As a group of signatories committing collectively (joint SEAP - option 2), 45.23 , 7.79 ,22.23, ITC11 ,, IT001236 ,, NaN , Other ,6044.00, 2.00 ,2844.81,2000,29411.11, 4.53 ,2012, NaN , NaN , NaN 
IT4681,San Biagio Saracinisco,it,Europe EU27,2016,370.00,As a group of signatories committing collectively (joint SEAP - option 2), 41.69 , 13.47 ,31.21, ITI45 ,, IT060061 ,, NaN , Other ,332.00, 3.00 ,1496.35,2015,21355.56, 4.17 ,2016, NaN , NaN , NaN 
IT4591,San Cipriano Picentino,it,Europe EU27,2015,6721.00,As a group of signatories committing collectively (joint SEAP - option 2), 40.70 , 14.87 ,17.39, ITF35 ,, IT065118 ,, NaN , Other ,6571.00, 2.00 ,1213.72,2011,16644.44, 4.25 ,2015, NaN , NaN , NaN 
IT4682,San Donato Val di Comino,it,Europe EU27,2016,2133.00,As a group of signatories committing collectively (joint SEAP - option 2), 41.69 , 13.47 ,37.64, ITI45 ,, IT060062 ,, NaN , Other ,2051.00, 3.00 ,1496.35,2015,21355.56, 4.17 ,2016, NaN , NaN , NaN 
IT4508,SAN FIOR,it,Europe EU27,2014,6970.00,As a group of signatories committing collectively (joint SEAP - option 2), 45.91 , 12.36 ,17.82, ITH34 ,, IT026072 ,, NaN , Other ,6958.00, 2.00 ,2035.66,2010,29861.11, 4.04 ,2014, NaN , NaN , NaN 
IT4611,San Giorgio delle Pertiche,it,Europe EU27,2015,10214.00,As a group of signatories committing collectively (joint SEAP - option 2), 45.54 , 11.89 ,18.86, ITH36 ,, IT028075 ,, NaN , Other ,10075.00, 2.00 ,2065.70,2010,30377.78, 4.25 ,2015, NaN , NaN , NaN 
IT4250,San Giorgio di Piano,it,Europe EU27,2012,8749.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.68 , 11.36 ,30.43, ITH55 ,, IT037052 ,, NaN , Other ,8749.00, 2.00 ,1969.23,2008,36088.89, 4.53 ,2012, NaN , NaN , NaN 
IT4360,San Giorgio Piacentino,it,Europe EU27,2013,5859.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.92 , 9.74 ,49.19, ITH51 ,, IT033040 ,, NaN , Other ,5673.00, 2.00 ,2208.51,2011,29950.00, 4.27 ,2013, NaN , NaN , NaN 
IT4282,San Giovanni a Piro,it,Europe EU27,2012,3868.00,As a group of signatories committing collectively (joint SEAP - option 2), 40.06 , 15.46 ,37.90, ITF35 ,, IT065119 ,, NaN , Other ,3763.00, 3.00 ,1213.72,2011,16644.44, 4.53 ,2012, NaN , NaN , NaN 
IT4356,San Leo,it,Europe EU27,2013,3074.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.06 , 12.45 ,53.14, ITH59 ,, IT099025 ,, NaN , Other ,2883.00, 3.00 ,2120.44,2010,27094.44, 4.27 ,2013, NaN , NaN , NaN 
IT4464,San Martino Valle Caudina,it,Europe EU27,2014,4899.00,As a group of signatories committing collectively (joint SEAP - option 2), 41.08 , 14.70 ,22.92, ITF34 ,, IT064083 ,, NaN , Other ,4892.00, 3.00 ,1555.61,2011,16733.33, 4.04 ,2014, NaN , NaN , NaN 
IT4334,San Maurizio d'Opaglio,it,Europe EU27,2013,3199.00,As a group of signatories committing collectively (joint SEAP - option 2), 45.78 , 8.39 ,8.51, ITC15 ,, IT003133 ,, NaN , Other ,3075.00, 3.00 ,2263.60,2001,27466.67, 4.27 ,2013, NaN , NaN , NaN 
IT4304,San Mauro La Bruca,it,Europe EU27,2013,685.00,As a group of signatories committing collectively (joint SEAP - option 2), 40.16 , 15.31 ,19.05, ITF35 ,, IT065124 ,, NaN , Other ,571.00, 3.00 ,1213.72,2011,16644.44, 4.27 ,2013, NaN , NaN , NaN 
IT4231,San Mauro Torinese,it,Europe EU27,2012,19324.00,As a group of signatories committing collectively (joint SEAP - option 2), 45.10 , 7.77 ,12.55, ITC11 ,, IT001249 ,, NaN , Other ,19048.00, 2.00 ,2844.81,2000,29411.11, 4.53 ,2012, NaN , NaN , NaN 
IT4693,SAN MICHELE MONDOVÌ,it,Europe EU27,2016,2072.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.37 , 7.92 ,18.11, ITC16 ,, IT004210 ,, NaN , Other ,1956.00, 3.00 ,2455.48,2008,29100.00, 4.17 ,2016, NaN , NaN , NaN 
IT4251,San Nicolò d’Arcidano,it,Europe EU27,2012,2837.00,As a group of signatories committing collectively (joint SEAP - option 2), 39.88 , 8.70 ,28.36, ITG28 ,, IT095046 ,, NaN , Other ,2630.00, 3.00 ,998.50,2007,17516.67, 4.53 ,2012, NaN , NaN , NaN 
IT4529,San Nicolò di Comelico,it,Europe EU27,2014,419.00,As a group of signatories committing collectively (joint SEAP - option 2), 46.62 , 12.55 ,24.16, ITH33 ,, IT025046 ,, NaN , Other ,390.00, 3.00 ,3447.85,2007,28411.11, 4.04 ,2014, NaN , NaN , NaN 
IT4270,San Pietro al Tanagro,it,Europe EU27,2012,1742.00,As a group of signatories committing collectively (joint SEAP - option 2), 40.38 , 15.56 ,15.51, ITF35 ,, IT065125 ,, NaN , Other ,1707.00, 3.00 ,1213.72,2011,16644.44, 4.53 ,2012, NaN , NaN , NaN 
IT4530,San Pietro di Cadore,it,Europe EU27,2014,1750.00,As a group of signatories committing collectively (joint SEAP - option 2), 46.62 , 12.60 ,52.13, ITH33 ,, IT025047 ,, NaN , Other ,1601.00, 3.00 ,3447.85,2007,28411.11, 4.04 ,2014, NaN , NaN , NaN 
IT4531,SAN PIETRO DI FELETTO,it,Europe EU27,2014,5441.00,As a group of signatories committing collectively (joint SEAP - option 2), 45.91 , 12.25 ,19.26, ITH34 ,, IT026073 ,, NaN , Other ,5234.00, 2.00 ,1794.13,2007,29861.11, 4.04 ,2014, NaN , NaN , NaN 
IT4252,"San Pietro in Casale
",it,Europe EU27,2012,12418.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.68 , 11.36 ,65.86, ITH55 ,, IT037055 ,, NaN , Other ,12418.00, 2.00 ,1969.23,2008,36088.89, 4.53 ,2012, NaN , NaN , NaN 
IT4271,San Rufo,it,Europe EU27,2012,1760.00,As a group of signatories committing collectively (joint SEAP - option 2), 40.38 , 15.56 ,31.96, ITF35 ,, IT065126 ,, NaN , Other ,1702.00, 3.00 ,1213.72,2011,16644.44, 4.53 ,2012, NaN , NaN , NaN 
IT4500,San Vero Milis,it,Europe EU27,2014,2547.00,As a group of signatories committing collectively (joint SEAP - option 2), 40.30 , 8.58 ,72.48, ITG28 ,, IT095050 ,, NaN , Other ,2493.00, 3.00 ,998.50,2007,17516.67, 4.04 ,2014, NaN , NaN , NaN 
IT4683,San Vittore del Lazio,it,Europe EU27,2016,2742.00,As a group of signatories committing collectively (joint SEAP - option 2), 41.69 , 13.47 ,27.51, ITI45 ,, IT060070 ,, NaN , Other ,2571.00, 3.00 ,1496.35,2015,21355.56, 4.17 ,2016, NaN , NaN , NaN 
IT4445,San Zenone degli Ezzelini,it,Europe EU27,2013,7502.00,As a group of signatories committing collectively (joint SEAP - option 2), 45.78 , 11.84 ,19.97, ITH34 ,, IT026077 ,, NaN , Other ,7435.00, 2.00 ,1887.49,2009,29861.11, 4.27 ,2013, NaN , NaN , NaN 
IT4645,Sanfrè,it,Europe EU27,2016,3040.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.75 , 7.81 ,15.50, ITC16 ,, IT004208 ,, NaN , Other ,3021.00, 3.00 ,2307.41,2015,29100.00, 4.17 ,2016, NaN , NaN , NaN 
IT4477,Sanluri,it,Europe EU27,2014,8484.00,As a group of signatories committing collectively (joint SEAP - option 2), 39.55 , 8.88 ,84.23, ITG2B ,, IT111067 ,, NaN , Other ,8464.00, 2.00 ,972.60,2007,13733.33, 4.04 ,2014, NaN , NaN , NaN 
IT4357,Sant'Agata Feltria,it,Europe EU27,2013,2293.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.06 , 12.45 ,79.74, ITH59 ,, IT099026 ,, NaN , Other ,2121.00, 3.00 ,2120.44,2010,27094.44, 4.27 ,2013, NaN , NaN , NaN 
IT4469,Sant'Arpino (CE,it,Europe EU27,2014,14606.00, As a group of signatories committing collectively (joint SEAP - option 2) , 40.96 , 14.25 ,3.20, ITF31 ,, IT061087 ,, NaN , Other ,14606.00, 2.00 ,1289.68,2011,15566.67, 4.04 ,2014, NaN , NaN , NaN 
IT4684,Sant'Elia Fiumerapido,it,Europe EU27,2016,6320.00,As a group of signatories committing collectively (joint SEAP - option 2), 41.69 , 13.47 ,41.10, ITI45 ,, IT060068 ,, NaN , Other ,6048.00, 2.00 ,1496.35,2015,21355.56, 4.17 ,2016, NaN , NaN , NaN 
IT4114,Sant’Angelo in Pontano,it,Europe EU27,2010,1537.00,As a group of signatories committing collectively (joint SEAP - option 2), 43.21 , 13.44 ,27.38, ITI33 ,, IT043048 ,, NaN , Other ,1377.00, 3.00 ,2240.88,2005,23877.78, 4.86 ,2010, NaN , NaN , NaN 
IT4612,Santa Giustina in Colle,it,Europe EU27,2015,7269.00,As a group of signatories committing collectively (joint SEAP - option 2), 45.58 , 11.90 ,17.97, ITH36 ,, IT028080 ,, NaN , Other ,7269.00, 2.00 ,2065.70,2010,30377.78, 4.25 ,2015, NaN , NaN , NaN 
IT4532,Santo Stefano di Cadore,it,Europe EU27,2014,2684.00,As a group of signatories committing collectively (joint SEAP - option 2), 46.55 , 12.62 ,100.62, ITH33 ,, IT025050 ,, NaN , Other ,2511.00, 3.00 ,3447.85,2007,28411.11, 4.04 ,2014, NaN , NaN , NaN 
IT4554,Sanzeno,it,Europe EU27,2014,974.00,As a group of signatories committing collectively (joint SEAP - option 2), 46.37 , 11.07 ,7.88, ITH20 ,, IT022169 ,, NaN , Other ,928.00, 3.00 ,3121.33,2014,33155.56, 4.04 ,2014, NaN , NaN , NaN 
IT4283,Sapri,it,Europe EU27,2012,7056.00,As a group of signatories committing collectively (joint SEAP - option 2), 40.06 , 15.64 ,14.20, ITF35 ,, IT065134 ,, NaN , Other ,6716.00, 2.00 ,1213.72,2011,16644.44, 4.53 ,2012, NaN , NaN , NaN 
PT0155,Sardoal,pt,Europe EU27,2013,2404.00,As a group of signatories committing collectively (joint SEAP - option 2), 39.65 ,-8.57 ,30.01, PT16I ,, PT141703 ,, NaN , Other ,2404.00, 3.00 ,1336.36,2008,13277.78, 2.97 ,2013, NaN , NaN , NaN 
IT4516,Sarmede,it,Europe EU27,2014,3222.00,As a group of signatories committing collectively (joint SEAP - option 2), 45.99 , 12.39 ,18.01, ITH34 ,, IT026078 ,, NaN , Other ,3061.00, 3.00 ,2035.66,2010,29861.11, 4.04 ,2014, NaN , NaN , NaN 
IT4555,Sarnonico,it,Europe EU27,2014,789.00,As a group of signatories committing collectively (joint SEAP - option 2), 46.42 , 11.16 ,12.19, ITH20 ,, IT022170 ,, NaN , Other ,778.00, 3.00 ,3121.33,2014,33155.56, 4.04 ,2014, NaN , NaN , NaN 
IT4395,Sassello,it,Europe EU27,2013,1896.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.47 , 8.53 ,100.66, ITC32 ,, IT009055 ,, NaN , Other ,1757.00, 3.00 ,1650.27,2005,27138.89, 4.27 ,2013, NaN , NaN , NaN 
IT4501,Scano di Montiferro,it,Europe EU27,2014,1611.00,As a group of signatories committing collectively (joint SEAP - option 2), 40.30 , 8.58 ,60.47, ITG28 ,, IT095051 ,, NaN , Other ,1493.00, 3.00 ,998.50,2007,17516.67, 4.04 ,2014, NaN , NaN , NaN 
AT0028,Schönbach,at,Europe EU27,2013,875.00,As a group of signatories committing collectively (joint SEAP - option 2), 48.42 , 15.22 ,34.65, AT124 ,, AT32523 ,, NaN , Other ,798.00, 3.00 ,3926.40,2010,23100.00, 4.54 ,2013, NaN , NaN , NaN 
DE0082,Schwarmstedt,de,Europe EU27,2013,5713.00,As a group of signatories committing collectively (joint SEAP - option 2), 52.66 , 9.63 ,30.23, DE938 ,, DE03358020 ,, NaN , Other ,5713.00, 2.00 ,2933.16,2008,26638.89, 7.73 ,2013, NaN , NaN , NaN 
